,id,title,content,cluster
16946,1517928345205_F01,散戶皆醉我獨醒，明日見真章,看到各位今天藍瘦香菇的樣子，<BR>我就破例告訴你們真相好了<BR>盤中暴跌645點，<BR>這個數字確實矇蔽了大多數散戶的眼睛，<BR>不過卻成了台股未來將會如何走下去的重要關鍵<BR>如果你都沒發現，<BR>想要繼續在股海漂流可以，<BR>但下一次暈船的可能還是你<BR><BR>明天，<BR>我已經準備好了，<BR>你們準備好了嗎?,0
16948,1517932086569_F01,請問明天才買50反一會有賺頭嗎？,請問明天才買50反一會有賺頭嗎？<BR>不知道各位大大的建議如何？<BR>謝謝！,0
16978,1518009825145_F01,真想知道3035智原再漲甚麼,這檔股營收都下滑 跟當初精材一樣在炒作!過2周就會打回原形 <BR>明天有高可以空他!,0
17098,1518331539714_F01,全球股災，明天台股會跌破萬點嗎???????能否逃過一劫?????,全球股災，明天台股會跌破萬點嗎???????能否逃過一劫?????,0
17246,1519122663475_F01,小道大跌,明天開紅盤恐還是開高<BR>坐好了,0
17264,1519193265176_F01,扶不起的阿斗海＠.＠？？？？？？？,2317 鴻海..............<BR><BR>再次發勸世文 奉勸大家別買這張<BR>要買可以 請80幾元再進場 還沒97就要趕快閃了<BR>至於買到100多的 不是住永久魔法卡套房 就是認賠殺出吧<BR>你會說我每年跟他配股配息.............<BR>阿呆喔 幹嘛把自己的錢放在裡面讓老狐狸郭台銘亂揮霍?<BR>今天台股大漲 我光是顯卡概念股就賺了4萬多 但反觀飛輪海.......<BR>真的千萬別買這檔 這張是巴菲特親自認證過的阿斗啊<BR>By the way 歷史上的阿斗其實是大智若愚 並不是大家表面看得那麼白癡 聰明天才的很呢!!!,0
17287,1519282685221_F01,買股票要賺錢不需要任何複雜的方法 只需要看一個東西就好！！！,各位可注意 明天2377微星要漲了 呵呵 這算洩天機嗎?? 當然不是<BR>有沒有注意到 很多業績明明很好的股票 該漲不漲 還跌下去<BR>反而放壞消息的爛股 一直衝<BR>放好消息的 隔天或後天都會跌<BR>剛好今天有新聞再說微星業績不好 評比下降 外資降低持股<BR>所以我趕緊買了四張<BR>還有57跟58台那些苦海冥燈嘴砲王財經專家的話 聽聽就好 <BR>你們就是跟著他們的嘴砲買 才住套房的,0
17290,1519286884002_F01,跟隨外資買台股,安安<BR>又輪到本肥宅出場啦<BR><BR>先在這邊祝福大家新年快樂 狗年行大運<BR>好啦 切到主題<BR>大家都知道<BR>外資佔台股權重75%<BR>可謂 喊水會結凍<BR><BR>肥宅我朋友因此建議我<BR>買股票要隨著外資腳步<BR>例如媒每天收看外資買超榜前30名<BR>假設今天外資買超排行榜第30名是A股<BR>明天A股變成排行榜第23名<BR>就要開始觀察，如果基本面不錯，又有新聞題材的話<BR>即可大量買進<BR>想知道版上一堆財經專家，股票神人<BR>按照這個邏輯<BR>賺錢機率很大嗎<BR>可行嗎<BR>哈哈哈,0
17340,1519537639772_F01,罕見! 全台衛生紙搶購一空,永豐餘將直接受惠，<BR>明天迎接漲停<BR>可惜我沒這檔，<BR>因為去年沒發股利，<BR>就賣掉了<BR>不確定衛生紙風波何時結束，<BR>但這絕對是利多,0
17371,1519677045726_F01,搶買衛生紙 - 擔心 ;;; 搶買造紙股 - 當心,"消費者搶買衛生紙, 是因為要省荷包, 不是因為多吃或多拉要多擦嘴或多擦肛門, 也不會因為漲這一點而流淚需要多用衛生紙.<BR>如果不是原料供應商, 成本推動的商品漲價行情來得快去得也快. 今天消費者多買, 明天就會少買, 買不到或嫌貴的人就減少用量, 這對供應商非好事",0
17414,1519795419368_F01,美律法說會-明天是否要跌停,美律昨日法說會指出2018 第一季會比去年同期下滑.<BR>一月營收年增47%，但是第一季還是會下滑，代表2，3月營收很慘？ 明天有沒有可能直接鎖跌停,0
17496,1520087517834_F01,慘，當心川普保護主義重創台電子股,美國貿易保護主義抬頭 下個目標恐瞄準SSD<BR>林怡伶?2018-03-02<BR>繼洗衣機、太陽能板後，美國再將保護目標瞄準南韓鋼鐵產品，最高可能遭課徵53%關稅，此後使否會轉向南韓獲利最高的半導體產品，引發業界高度不安，不過，部分人士認<BR><BR>*明天先看血流成河的鋼鐵人股<BR>後天，嘿嘿嘿，電子業也快了，別急,0
17535,1520225214395_F01,台股最佳買點是今天。。。因為,你沒看到嗎？ 上沖下洗 是為了明天大漲做準備。。。。。所以我為了安全。。多空都有 安啦 安啦。。。。。。 買就對啦！,0
17574,1520349462103_F01,台股....高點不多了 崩盤 倒數計時,我多單全出....加碼空單.......... 不要不信邪 這次.....要破的是萬點....向下 <BR> 所以阿...........明天是最後反彈....逃命用的 不是去追買股票 三月底 包你看到,0
17604,1520417999035_F01,6153嘉聯益現增,"6153嘉聯益現增價38.00,目前市價37.80<BR>市價現增價,鬼才要去參加現增<BR>所以該不會這幾天會拉一波,才好順利現增<BR>明天立馬進個幾張試個水溫<BR>尾盤沒拉,隔天砍出",0
17679,1520732210917_F01,請問大家對於這些圖表看法,外資二月之後幾乎週週賣超，目前還沒看到收斂的情況，但是指數已經回穩加上禮拜五美股又大漲，明天台股可能也要開高。<BR>敝人感覺短多長空啊...<BR><BR>,0
17685,1520778041680_F01,1.2月營收繼續成長的股票.會不會也是一日行情???,8929富堡 : 富堡(8929)2月營收1億1036萬元，月增率-17.78%，年增率33.04%<BR>4916事欣科 :事欣科 2018年2月合併營收6.29億元 年增198.48%<BR>明天會怎麼走<BR>應該可以補回星期五.三商電最高價賣出.變成最高價買入的笑話吧!?,0
17740,1520940977578_F01,2367 耀華,今天漲停鎖死的量，來自嘉義富邦1600餘張，統一富邦也有近500張，如果明天漲停，大家要小心啊!,0
17778,1521034550489_F01,看了8k師父的 私房股。。。我盡然賺錢了 有圖,感恩。。。8k師父 有你真好。。。本來的我 已經跌到谷底 不知道地下幾樓 然後看到你的阿寶 就壓下去。。。。賺錢了 明天趕緊賣掉換現金 真的 希望你能公開持股 我在來找權證壓寶,0
17961,1521627993900_F01,百分百 明天台股 跳空下挫40? 然後。。。,趕緊落跑。。。。。。殺盤 正式啟動 不信看者辦！ 不準的話 要退出01了買空買好了 等待明天獲利,0
18009,1521724649948_F01,解明天的盤。。歡迎進來討論唷,這個盤。。今天是主力黑手故意拉高殺盤的 主要嘎空和嚇信心不足的投資人 今年重大選舉年 有黑手檔在照顧 別怕 拉回找買點 基優股 和殖利率高的可以買 像仁寶 。。。。 明天的盤。。受美股重挫 明天開低 殺一下 就要在往上拉 所以手上有空單 建議明天開低補掉 。。。。我的經驗 大盤要奔向12000以上喲 請大家告訴大家 別在空了 有8K大師的加持 盤勢穩的很,0
18132,1522070015199_F01,台股 明天只有一天行情...開高 都是賣點,以我多年的經驗 ....明天多單全出 然後.....找小型投機股 空就對啦....... 像 2033 佳大 大 多單明天出調 空就對啦,0
18166,1522157787931_F01,2018 最猛 飆股再起.......,2498 宏達電......營收虧越多 陪很多錢..... 但 外資 和自營 大買............. 明天 決定拉....買個2張 玩玩 不然 明天 在拉一根長紅 少賺很多啊 跟單的話 盈虧自負阿,0
18280,1522408805431_F01,今天做錯一件事。。提早做空 怎麼辦？ 圖片上傳了,盤後。。。期指又在噴。。。。感覺我的空單 不樂觀。。。。真怕明天 台股 獨自開盤 被嘎到天上去。。。 做空的朋友 來集氣吧！,0
18323,1522539474794_F01,股票新手第七篇：所有已知的資訊都是垃圾,你知道的已公開資訊全是垃圾其中有三大法人買賣超，因為明天不知道,0
18373,1522690088330_F01,明天應該賭反彈還是空大盤? 剛好遇到放假真討厭,"美股今晚大跌確立, 明天台股照慣例, 大盤預估開在10750附近, 真是讓人猶豫的位置<BR>反應川普科技類產品加稅政策, 公佈日應該會再跌一波, 台股應該破10600支撐往下<BR>中國再報復公佈一輪...台股也許就破前低了<BR>上面這個劇本是正常版<BR>但如果川普延後公佈......那明天就是好買點<BR>說不定大盤就創新高<BR>好猶豫, 如果這星期沒放假還能等趨勢更明確些......<BR>明天到底該押跌還是接刀哩",0
18489,1523182767780_F01,台股 明天是關鍵........,美股.....不用理會........ 只要明天一開盤...重挫都是買................ 乳果不幸 開高 就是賣.......<BR> 簡單吧............... 只要一檔 台積電 來回操作.............. 吃便當的錢 就不用費心 阿 阿 阿,0
18495,1523202027664_F01,《新聞》川普認美中將達智財協議 爭端可望解決,感覺明天要報復性大漲了<BR>滿手多單<BR>本來還擔心星期五的美股跌會影響明天開盤<BR>誰知道川普帶來好消息了<BR>感恩川普！讚嘆川普！<BR><BR><BR>（中央社華盛頓8日綜合外電報導）美中貿易爭端升溫之際，兩國交互祭出報復性關稅與威脅言詞，衝擊各地金融市場，美國總統川普今天卻表示，他預見爭端將會終結，美中稅收將對等，也會達成智慧財產協議。<BR><BR>川普在一則推文中表示：「中國將降低貿易壁壘，因為那是正當作法。稅收將變得對等，也會就智慧財產達成協議，兩國都會迎來美好未來！,0
18501,1523231659633_F01,股票新手第十五篇：歷史只會不斷重演，但重演的卻不是歷史而是人性,有些人會統記幾年來一個景氣循環，哪個月台股最會跌你信嗎？.......你覺的我信嗎？人不要活在過去，偷偷告訴你：技術分析是中性的可說好可說壞不信的話你可以嘗適看看(不要搭配基本面的技數分析)，再偷偷告訴你百分之八十以上的人會研究技術分析但能贏的人剛好跟在人性跟基本面上，然卻又不帶感情跟嚴守紀律這又跟人性相危背，你會常看到有些人忽多忽空今天上看15000明天下看5000！這哪招啊，我做夢去,0
18552,1523328711021_F01,挖礦顯卡概念股的 「冥燈」 來啦！！！,比特幣挖礦效應 3月出口創新高<BR>是的不用懷疑 我也不是在害各位 這個爛招 已經被大戶或外資 用過非常多次 <BR>但就是有笨蛋會被拐進去 所以才有所謂的冥燈 <BR>但明天周三顯卡概念股還會再跌 各位別笨笨被當肥羊宰殺<BR><BR>過1~2天再買吧XD,0
18640,1523588834972_F01,請問3406妖怪股有誰被洗出去了?,我是不建議現在追~<BR>已經跨過季線一段了<BR>有人被洗出去嗎?<BR>想當初出去年底360買進<BR>有喊抱牢 我的確也有抱牢 <BR>逢低加碼 有人被洗出去嗎?<BR>不知要多少賣掉 我是不相信1000拉....<BR>---------------------------<BR>就像6150 有人昨天言論會說比特比大漲 明天會噴噴了<BR>但比特幣跌時6150也是創新高阿 <BR>怎會去用比特幣言論拐新手上車?????<BR><BR>對了 憾訊這幾天看到買點我用幾張小玉去玩玩好了 在次PO進場<BR>畢竟股版神人STD大說五月會有戲阿~<BR>就聽神人話 找買點囉XDDD<BR>,0
18734,1523905367450_F01,我希望明天大漲,我期待明天大漲<BR>原因是我做多<BR>而且買了三口喔,0
18767,1523963070474_F01,台股沒救了!!!!!!,"怎麼看都覺得明天會大跌,最少跌個150點吧!",0
18841,1524152991065_F01,請問摩台與台期差很大?..目前,目前4月19...23點15分<BR>摩台期400.9(現貨409.24)<BR>台指期10880(現貨10971)<BR>是不是摩台有甚麼要減掉的<BR>明天??<BR>請問,0
18940,1524407301799_F01,明天2330究竟如何呢???,小弟大部分都持有的是金融股，唯一的電子股就是2330了，而且持有的價錢有點高22X....<BR>經過上禮拜五的殺盤，禮拜五晚上ADR又再續跌。<BR>明天會不會繼續續跌呢??? (美國跟中國正在吵架)<BR>有人可以給小弟信心嗎??? <BR>各位投資神人如何看待未來展望呢???<BR>,0
18982,1524538631064_F01,"多觀望一天,如果明天大漲,手頭所有資金重回股市,暫不考慮房地產了","多觀望一天,如果明天大漲,手頭所有資金重回股市,暫不考慮房地產了",0
18986,1524545055914_F01,台股崩塌了。。。。趕緊逃命去,先賣先贏。。萬一明天在跳空重挫 你怎麼辦？唯一的辦法 先賣就是贏家 8000點左右在買回來,0
19003,1524569248305_F01,融資斷頭後 我們陸軍準備上刺槍了,今天大跌下殺10550點，然後一個極限v轉直接朝向10600以上前進，低檔目前支撐力道夠強，國家隊死守10550點，<BR>明天開盤直接跳多漲到10800以上，正式進入多頭的趨勢，今年漲勢13000點^^<BR>已全力在10560做多十口台指期 看看這波漲勢能否讓我大賺一千點行清 直接放到結算日<BR><BR>,0
19059,1524724241022_F01,999958請問世紀鋼發生了什麼事,世紀鋼才被關出來就急跳水，還差點亮燈，原本以為今天會開始噴，竟然往南走<BR>根本就是股市版的大怒神<BR>雖然他30幾60幾也曾這樣很多次，甚至收盤前15分突然從接近漲停跌到跌停～<BR>不過今天真的特別緊張?遴選名單就要出爐了，主力開始出貨了嗎？<BR>希望主力只是在洗散戶沒有要跑，畢竟主力成本才10幾塊，根本玩不贏<BR>明天是不是該做空兩倍跟自己作對<BR>999958,0
19075,1524733952154_F01,第一金 股息0.9 股利0.1,有第一金的各位 明天你會繼續買 還是賣出換股 <BR>或者是不動作 參加除權 <BR>明天開盤 大家覺得會有失望性賣壓嗎？<BR>應該沒有慶祝行情吧。,0
19145,1524963295447_F01,開獎: 日月光控股上市 每股89元,"想請問明天是直接開盤無漲跌幅的限制嗎？<BR>中興電/華為的事件是否會造成股價影響, 或是直接破百開出？",0
19208,1525179796099_F01,多明尼加斷交事件，明天的股市會被影響嗎？,無情！多明尼加與中國建交<BR>請問各位前輩<BR>明天股市開盤會反應今天的無情嗎？<BR>外資會跟著落井下石嗎？<BR>還是國安基金已經準備好護盤了？,0
19411,1525782022702_F01,3711 日月光 前幾天 發佈利多。。結果,有漲一天。。第二天 籌碼鬆動了。。。今天外資也大賣。。。結論是 人手一張 空單 散戶們 一起來打敗 吃人夠夠的 外資 有錢大家賺。。你說好不好 明天起 壓了 壓了 空 空 空,0
19418,1525796135892_F01,神奇台股的籌碼棒子交到誰手上了... 疑! 是你嗎?,簡單的數學題目<BR>2017封關 10642<BR>2018神奇台股在三大法人今年以來賣超2068億下今天收 10691 (5/8)<BR>籌碼現在都被洗到哪裡去?<BR>現在雖然有御賜忠狗要幫主子周年護盤?<BR>可掐指一算也才365億<BR>剩下的到哪去了呢?<BR>這台股可真是軍容壯大~<BR>晚上川普拋棄伊朗協議<BR>明天忠狗又要忙了<BR>D-13 Day 留個紀錄!!,0
19441,1525840861477_F01,早上沒睡飽。。。想要買多 變成買空 。。。。怎麼辦？,萬一。。。。明天開始井噴 怎麼辦？ 8k大師都加碼買進 我竟然跟他 師父 對作 好擔心阿？,0
19478,1525956845483_F01,3711 日月光 我補畫的技術分析,各位。。。達人 好。。。。我覺得 3711 日月光 明天的走勢 會那麼關注 就是很想壓一把 會照這個圖走嗎？ 三角收濺 準備要噴了,0
19588,1526308505424_F01,A股入摩，台股能活？,明天開獎<BR>衷心的建議<BR>權值股和高外資持股別碰<BR>八大拼不過外資,0
19638,1526447570696_F01,哇。哇。 3406 玉晶光 月kd黃金交叉,怎麼辦？。。。。。趨勢不明 又黃金交叉 是月的唷 以前我老師 有講過。。。。黃金交叉 就是即將噴出 在觀察一下。。。明天如果噴 在來追,0
19681,1526544514897_F01,徵求持有悠克6131現股或融資想賣出的人,這檔明天停止交易，應該跟和旺一樣完蛋了，小弟有4張空單，如有台北地區想出脫的人請私信議價，可配合到您開戶的券商辦理。,0
19690,1526568292214_F01,4725信昌化 轉機成功生化股 低檔布局 拉回30下都是買點.放著等噴,今天有拉回 明天如有拉回可以買唷！<BR>低檔布局９４安全<BR>上周五看到表態就進場 買了 <BR>今天有拉回<BR>還在低檔推薦給大家<BR>今天公布四月自結ｅｐｓ０。４５<BR>保守預估會到４５塊<BR>盈虧自負<BR>我是目標放到４０塊出<BR>預計半年內達成<BR>來６６６６６６起來<BR>,0
19754,1526795257926_F01,3147抽籤,明天就是抽籤最後一天了<BR>覺得這隻滿樂觀的有潛力<BR>有人要一起加入戰局嗎？,0
19790,1526910933882_F01,太可怕了。。。3406 玉晶光 漲停 然後 融卷大增,哇。。。表示 明天又要井噴 嘎空行情 啟動。。。。猜不透 為什麼 漲停 還有人敢空 擺明是送錢給外資花 有圖,0
19815,1526989785377_F01,2911麗嬰房,大陸解除一胎化<BR>超級大利多<BR>早已布局大陸<BR>且殖利率高<BR>進可攻退可守<BR>今天股價已反應<BR>明天開盤沒鎖死開盤價進場,0
19860,1527080367825_F01,8069 元太。。。感覺是在誘多,各位股市 達人 好。。。這兩天 發現這一擋 8069元太 昨天主力誘多 今天就殺。。。表示 明天是最佳空點。。。反正營收也不好。。不空 的話 財神就擦身跑掉落 外資還大賣兩天,0
20105,1527785796028_F01,2458義隆,小弟在43塊買了幾張義隆，前陣子漲到50多塊，又一路殺到42塊，原本看好減資完，題材基本面佳，有上漲空間，打算留到減資完。沒想到今天拉尾盤大漲2.7元至48.5，又放利多，感覺好像主力要誘散戶進場。明天該停利出場嗎？,0
20187,1528128373881_F01,還有空軍在嗎?,這一週被嘎了10%<BR>剛看美股大漲<BR>明天要棄空轉陸嗎?,0
20209,1528185670247_F01,國巨,按照今天拉回 明天開低做多 現沖 有肉？<BR><BR>給參考盈虧自負 明天看情況再決定進場,0
20223,1528211257221_F01,如果中了頭彩，你會？,如果明天你中了頭獎，稅後有兩億左右，什麼可以稱的上，現階段最好的資產配置？？？,0
20374,1528706976234_F01,華晶科這檔股票還可以接嗎?(短線),華晶科之前看融資很多，很多人衝來衝去~今天爆量漲停，明天拉回可以接嗎?看營收和發展布局還不錯~<BR>,0
20451,1528887089461_F01,世足球衣概念股 現在追來得及嗎@@?,2018世界盃明天要開打了@@<BR>回想上一次跟2010兩屆的世界盃紡織有沾到邊的都有不錯漲幅~<BR>這次不知是否也會?<BR>剛剛看了一下好像都有一定的拉抬過了....<BR>不知您看好哪一隻^^?,0
20575,1529341036327_F01,6/19 交易計劃/記錄,soybeans 下跌，測試了週線前支撐，今天若收小陽線，明天突破小陽高點進場做多，止損小陽線低點<BR>賠率至日線上方壓力位944.45位有2，再向上回均線有機會2.5~3，到再看怎麼移止損。<BR>猜底的成功率低，賠率高。大概會用小一點的資金1%。<BR>其他的明天再來看,0
20607,1529425714962_F01,6/20 計劃與記錄,今天股市確實有滿大的陰線，不過美股目前看來收了一些下影線<BR>歐、德、法、英都是跳空後慢慢在向上爬<BR>亞股感覺偏弱一些，明天做MHI得偏弱盤整來做。<BR>Soybean跌好大，直接去測試週支撐843，Corn也是跌很大。<BR>外匯等明早換日再看，暫時看不到什麼商品值得做<BR>早上看了外匯，大概只有歐加要看一下多,0
20637,1529487778662_F01,1439（中和）請益,這檔前陣子朋友報給我的，故小弟在均價51元左右買了40張，沒多久就開始回檔，想請益高手看法，這檔是該續抱或是明天開盤就認賠出清？,0
20640,1529490179985_F01,2049上銀（請益）,看線性，感覺明天要噴了……<BR>不知道有沒有大大願意分享經驗？！,0
20648,1529512209634_F01,6/21 記錄,今天NASDAQ較強，頂在前高，其他澳指、印度較強，剩下的應該都需要盤整<BR>貴金屬的跌勢稍停，黃金2ma在等上方的空點，農產品無法追空，等調整<BR>不過Cocoa有向上，重回週均，若能再調整一些時間，有些型態會考慮做日線多<BR>6/20歐加的多型態普通，放棄<BR>外匯早上再看<BR>明天MHI以弱勢調整來做，繼續執行10筆停單，希望能先穩定下來,0
20669,1529600483520_F01,藥華藥操作教學 190賣 165買,這種股票只能玩區間來回 190賣 165買 !! 看歷史的圖就可以驗證了<BR>千萬不要死抱活抱 !! 有庫存的明天一開盤 還有機會高價賣掉 千萬不要等到收盤後暗自悔恨 !!<BR>明天不賣又要等三個月了 !!,0
20676,1529607566261_F01,6/22 記錄,"看了一下指數，HSI, DAX, CAC比較弱，開始要找一些裡面的股票準備空<BR>美指還沒完全走弱，觀察XLE, XLK, XLP成份股，等機會<BR>貴金屬Pd，破週線，有回檔或明天收線前考慮進場<BR>Coffee有些可惜往上拉，繼續等待<BR>FX早上決定<BR>週五了，希望我MHI當沖能爭氣些，節奏慢慢跟上",0
20733,1529827868615_F01,權證參與除權息,明天台積電要除息了。<BR>請問有無每年會固定會以權證參與除權息的版友<BR>可以分享一下經驗？<BR>如何挑選標的？<BR>多久前進場？<BR>除息當天就出嗎？<BR><BR>謝謝,0
20742,1529847086223_F01,明天要台積電除權了 有人跟我依樣 盤後雙買850賭的媽？？,如題明天要台積電除權了 有人跟我依樣 盤後雙買850賭的媽？？,0
20795,1529984481726_F01,玉晶光，我現在該怎麼做.....,是大盤不好她才跌著麼慘....對吧?<BR>-<BR>放這??<BR>-<BR>還是停損??<BR>-<BR>還是等反彈就停損??<BR>-<BR>還是等 明天法說再看看??<BR>-<BR>還是等 新 I Phone出來賭一把!!<BR>-<BR>請給我一點意見，《我會自己負責的，感謝!!》,0
20852,1530120315349_F01,美股大漲165點 ~ 台指才漲10點 ! 趕快做多台指 5口!!,先來下單10564 5口 明天早上9點開盤賣掉 !!應該有的賺 !!!,0
20890,1530190927716_F01,歐美股大跌169點 ~ 台指才跌21點 ! 趕快做空台指 5口!!,先來下單10502 5口 明天早上9點開盤賣掉 !!應該有的賺 !!!,0
20986,1530517859605_F01,7/3 明天周二 股票會大跌嗎@.@?,真心希望明天股市大跌 尤其被動元件<BR>這樣就可進場撿回頭草了,0
21061,1530705201316_F01,空單明天留意增加橘子6180發利多偷偷倒貨，快公佈營收會。。。幫哭哭(歡迎勇者跟哥對做),空氣單明天增加６１８０橘子<BR>出貨量+昨天發利多說殺小區塊鍊第一<BR>被套牢的慘戶看到新聞 失去判斷會想說抱抱看＋暑假才剛開始在抱好了<BR>但我想說的是遊戲族股不是半個月前 就已經主力攻上去了！！！！<BR>大宇資 橘子 都在倒貨<BR>橘子應該有望破前低價 <BR>六月營收 看這倒貨量會有87%如何。。。。。<BR>聰明的應該都知道 歡迎對做<BR>明天橘子有拉高紅 就可放下空單 <BR>被小尬沒差 上面套牢量多到賣壓會很大<BR>根本尬不上去 空到前低在回補,0
21081,1530772109577_F01,明天感覺會很恐怖？,今日尾盤大殺是否為明天而預告？被動元件明天希望能硬一點@@,0
21248,1531383653238_F01,千興2025董事長收押(底部為水泥，跟土壤隔開，六價鉻應不會滲入地下水。),千興2025<BR>昨天加今天兩支跌停，<BR>明天有點想接 <BR>如下文章提到<BR>http://news.ltn.com.tw/news/focus/paper/1216024<BR>檢方說，六價鉻之前在廠房內退火爐下凹區檢測的數據是13.7mg/l，標準是2.5mg/l，<BR>超出標準五倍，但因退火爐下凹區底部為水泥，跟土壤隔開，六價鉻應不會滲入地下水。<BR>既然不是直接埋在土壤，是否還算有得談呢？,0
21377,1531833237817_F01,只做這一檔。。空 空 空 肉很多唷 啟動中 有圖,2049 上銀。。籌碼面 外資 自營 都在賣。。包含投信 融資增加。。。外加 融券大增1100多張。。。。表示啟動了。。。 明天準備一筆錢 梭哈 上銀權證 認售 希望能賺到半台 toyota 阿堤斯 我就滿足了 老話一句 盈虧自負 跟單的話 自己負責 我是輸習慣了 這小兒科 不怕 我這次信心十足 是因為上銀 要發行股票 價格250元 目前股價是312 所以我認為 肉還很多 拿一二塊 不過份吧！,0
21386,1531878247165_F01,"空單已停利回補,空爆國巨爽買gogoro 2327掛930空",炒高價<BR>好消息出來 就是給你放空的 <BR>關姐VS庫藏股 督機?<BR>國巨2327放空 賺到一台gogoro在回補<BR>666666<BR><BR>&rarr; gn7722: 明天國巨開盤即收盤也不用看了 07/18 00:57,0
21408,1531908447862_F01,陸股準備下來打第2隻腳了？,陸股今天的走勢像個向下的鐵鎚<BR>我猜上證50還要破底到2250？<BR>明天亞洲股市盤中要防範陸股下跌的波及？<BR>這波如果再打下來<BR>包括陸股還有H股應該都會出現日線KD背離<BR>到時我要進場了...,0
21440,1532019490870_F01,台積電ADR大漲 4.2%,"台積電ADR目前大漲4.2% ,明天大盤有機會上攻.<BR>摩台指也上漲 0.55%.",0
21490,1532228122511_F01,7/23仁寶除息，最後一波低點?,終於換仁寶除息了，<BR>各位都等很久了吧?<BR>明天除息後，<BR>仁寶開盤價會在19元以下，<BR>恐將會是最後一波低點，<BR>可惜哥子彈已用盡，<BR>無法加碼<BR>也有可能開盤就直接拉高到19.5，<BR>只能說動作要快<BR>後續仁寶走勢，<BR>有機會帶動台股再度站上12000，<BR>請各位拭目以待,0
21554,1532415545956_F01,2376技嘉明天會大跌嗎@.@?,如是我聞<BR>今天技嘉被沖好沖滿 我也順勢賺一小波58元衝上去的行情<BR>但根據上周跟6.7月的表現來看<BR>明天因該會大跌吧?<BR>又能吃回頭草了??<BR>畢竟這次被動元件害俺賠慘慘<BR>01板我只信80K大神,0
21582,1532499801054_F01,穩懋3105融資要斷頭了 明天周四開低幫進多單幫拉起來,穩懋 明天如開低 融資戶斷頭<BR>想抓底的可以幫我抬轎起來嗎<BR>鴿套在快200...請各位大鴿大弟<BR>幫買3105 明天開低 賭賭看好嗎<BR>拜託各位先進幫宣傳3105明天 融資斷頭<BR>可能有反彈可賺<BR>鴿套在200...99鴿...999鴿 真心不騙 斷頭潮,0
21589,1532510324348_F01,大夢初醒，某股快倒了,這是一個夢<BR>在夢中有個模糊的名子和號碼<BR>33XX，新...<BR>小魯在夢中是個司機<BR>和對方老闆還有某大股東一起吃飯開會<BR>講到公司接近了倒閉的狀態<BR>找不到方法解決<BR>----<BR>夢醒了<BR>明天可以看到綠油油的一片,0
21660,1532712550792_F01,以太坊資金遊戲，明天早上8點就要發行新的Fomo3D 短版，大家應該快進一波F3D~,Fomo3D 短版即將發表，目前P3D 也站上高點，期待明天的高峰。<BR><BR><BR>還沒買的人趕快參考以下文章：P3D 購買教學<BR>或是點我直接購買P3D<BR>加入一起瘋一波吧!,0
21767,1533126930968_F01,請問2349入獄了 是不是要趁出關前找點跑?,"請問下<BR>2349該在多少價位賣<BR>上次入獄盤整 然後出關後 馬上大拉 結果是倒貨= =<BR>明天8/2要入獄 <BR>是不是該找價先跑?也是盤整<BR>不可能主力好心盤整讓散戶都能買到股票""<BR>大盤目前相對高點<BR>萬點<BR>基本面爛的會先倒 信仰不夠 不敢抱這種沒基本面的股<BR>大家會多少價位賣?<BR>我持有20張而已小小戶<BR>",0
21966,1533795147453_F01,被動元件之舞力全開,好了 ~ 所有的消息多空都已經發表完畢 ! 今天爆量留長上引線&短下引線 ! <BR>利空消息利多消息滿天飛 ! 前妻 缺貨 長約 阿布達比 ....<BR>該賣的都賣了 該買的都買了 明天開盤便知生死 .....<BR>KD只要在低檔均線糾結就會往上一段 ! 這一次會不會有例外 ? 是一飛衝天 ? 還是直奔18層地獄 ? <BR>,0
22009,1533913819541_F01,請教上櫃到上市的市價,小弟想請問，假設一間上櫃公司今天市價每股100元，明天要上市了，那明天上市開盤價也會從100元開出嗎?還是不一定..<BR>另外想請問剛上市公司有所謂的前3天或前5天無漲跌幅限制嗎？,0
22043,1534057157231_F01,智力不足阿醜碩士整牙哥萬寶別在亂報股了,阿醜碩士整牙哥<BR>一都在自道自演<BR>現在改名萬寶哦<BR>一下演要告自己 <BR>一下演不告自己<BR>一下發文報股票給人<BR>一下發文說自己新手<BR>一下發文誇大說明天國巨漲停<BR>又誇大標題買華新科搶買<BR><BR>阿醜碩士萬寶哥<BR>你是不是有多重人格？<BR>對了如何破解阿他是不是<BR>很簡單 回文問<BR>對帳單啊！<BR>對帳單啊！<BR>哈哈笑死,0
22075,1534159043459_F01,系統性風險時代..,最有代表性之一的就是<BR>委內瑞拉<BR>股市漲但是幅度遠不及貨幣的跌幅<BR>所以<BR>初期貨幣跌的時候<BR>股市也會跌<BR>但是如果貨幣持續跌價時<BR>當地的股市又成為同種貨幣避險的資產<BR>台灣今天應該也可以算是系統性風險<BR>只是規模很小<BR>而且時間應該很短<BR>應該明天就沒事了...<BR>然後個別股價就開始分化了<BR>不會一面倒的跌..,0
22131,1534318824203_F01,新帳號，爆明牌2 (別問我是誰),旺宏<BR>所以說旺宏賣了沒<BR>沒賣 那等30~31攤平後的反彈點吧 <BR>反彈後賣一賣 我準備繼續空了<BR>被動<BR>今天開低嚇散戶，你輸了嗎。<BR>明天應該會大漲，趕快逃吧。<BR>某KY<BR>495X 今天來到很不錯的買點<BR>準備直直衝<BR>明天空軍，自己小心嘎空<BR><BR>神龍擺尾。,0
